Page Number,Comment Number,Comment Text,Star Count,Seller Info,Any Info
3,1,"Patates, Börek  ve köfte yaptık. Bir miktar mutsuz olduk. Ürünün disini kuruttu. İçi puşmemisti. Biraz daha jullanip tecrübe esince bir daha yorum yapacağim.",4,bu ürünü Hızlıgitti satıcısından aldı.
3,2,"Kargo çok hızlıydı. Gelir gelmez patates,kestane ve tavuk yaptık harika oldu. Çok pratik tavsiye ederim.",5,bu ürünü Hızlıgitti satıcısından aldı.
3,3,Arkadaşıma hediye aldım. Philips ürünleri güzel. Tavsiye ederim. F/P ürünü.,5,bu ürünü Hepsiburada satıcısından aldı.
3,4,O tavuğu en iyi şef bunun gibi pisiremez iddia ediyorum...airfry da tek marka Philips tartışmasız,5,bu ürünü Hızlıgitti satıcısından aldı.
3,5,"et, tavuk, sebze fark etmeksizin performansından çok memnun kaldım. hacmi iki kişi için de gayet yeterli.",5,bu ürünü Hepsiburada satıcısından aldı.
3,6,L Hacmindeki modellerdeki en kuvvetli cihaz.,5,bu ürünü Hepsiburada satıcısından aldı.
3,7,"Ürün olduğu gibi herhangi bir ekstra paketleme yapılmadan teslim edilmiş , Ürün kutudan çıkarıldıktan sonra hazne bölümü çatlak olduğu anlaşılmış yenisi ile değişim talebi oluşturdum. 

Bu tür elektronik eşyalar ilk başta gönderilirken pat pat naylona sarılıp gönderilmesi daha uygun olur daha sonrada satıcı-taşıma-alıcı bu üç iş gücü tekrar aynı döngüye bırakılmamalı. 

Lütfen yeni ürünü gönderirken pat pat naylon tercihiniz olsun.",1,bu ürünü Hepsiburada satıcısından aldı.
3,8,güzel ve pratik,5,bu ürünü Hepsiburada satıcısından aldı.
3,9,Philips markası ne daha ne olsun. Teşekkür ederim.,5,bu ürünü Hepsiburada satıcısından aldı.
3,10,Süper ürün. Teşekkürler.,5,bu ürünü Hepsiburada satıcısından aldı.
Page Number,Comment Number,Comment Text,Star Count,Seller Info,Any Info
4,1,Muhteşem bayııldıımm yemek derdi bitti ☺️,5,bu ürünü Hepsiburada satıcısından aldı.
4,2,Her evde olması gerekiyor.,5,bu ürünü Hepsiburada satıcısından aldı.
4,3,Ürün hacım olarak küçük geldiğinden iade ettim,5,bu ürünü Hepsiburada satıcısından aldı.
4,4,Kargo çok hızlı ürün çok güzel,5,bu ürünü Hepsiburada satıcısından aldı.
4,5,Ürün güzel ancak kargo rezaletti 5 gündür şubede bekletildi keyfi olarak.. 5. Günün ardından gelebildi,4,bu ürünü Hızlıgitti satıcısından aldı.
4,6,Kullandıktan SONRA yorum yapıyorum her eve lazım... Net.,5,bu ürünü Hepsiburada satıcısından aldı.
4,7,İlk kullanım sonrası yorumum; muhteşem,5,bu ürünü Hepsiburada satıcısından aldı.
4,8,İçinde kullanma kılavuzu yok,4,bu ürünü Hepsiburada satıcısından aldı.
4,9,Başka marka almamak lazım,5,bu ürünü Teknosa satıcısından aldı.
4,10,Beklediğimizden iyi çıktı,5,bu ürünü Hepsiburada satıcısından aldı.
Page Number,Comment Number,Comment Text,Star Count,Seller Info,Any Info
